CALENDAR_YEAR,YEAR_LEVEL,DOMAIN,STATE,SUBGROUP,ENROLLED_STUDENTS,MEAN,MEAN_CI,MEAN_SD,NMS,NMS_CI,GAIN,GAIN_CI,EXEMPT,ABSENT,ASSESSED,WITHDRAWN,NONATTEMPT,PARTICIPATION_RATE,PARTICIPATION_NUMBER,NOT_STATED,AVERAGE_AGE,YEARS_OF_SCHOOLING,BANDCOL1,BANDCOL2,BANDCOL3,BANDCOL4,BANDCOL5,BANDCOL6,PCTL05,PCTL20,PCTL80,PCTL95,TREND,TREND_VALUE,NOD_MEAN_PREV,NOD_NMS_PREV,NOD_MEAN_BASE,NOD_NMS_BASE
2008,3,Grammar and Punctuation,SA,Parental Education: Certificate,3187.0,394.1,,76.8,92.4,,,,1.9,2.3,95.4,0.5,,97.2,3098,29.2,8yrs 6mths,3yrs 4mths,5.8,11.7,19.9,26.0,21.8,12.9,263.8,329.0,458.8,515.5,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Education: Diploma,1538.0,413.4,,72.0,95.9,,,,1.6,1.4,96.2,0.7,,97.9,1505,29.2,8yrs 6mths,3yrs 4mths,2.5,7.9,17.4,27.8,25.3,17.5,292.8,353.4,472.3,530.1,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Education: Not stated,5744.0,387.8,,81.5,87.7,,,,4.8,2.8,91.5,0.9,,96.3,5532,29.2,8yrs 7mths,3yrs 4mths,7.5,13.2,19.5,23.6,18.9,12.5,251.8,317.2,457.2,519.3,,,,,,
2008,3,Grammar and Punctuation,SA,Non-LBOTE,16722.0,398.5,3.3,79.3,91.8,0.8,,,2.4,0.8,96.2,0.7,,98.6,16484,,8yrs 6mths,3yrs 4mths,5.7,11.3,18.8,25.1,21.5,15.2,263.7,330.4,465.8,526.2,,,,,,
2008,3,Grammar and Punctuation,SA,Female,9354.0,408.2,3.4,77.5,93.5,0.9,,,2.3,2.2,95.0,0.5,,97.3,9097,,8yrs 6mths,3yrs 4mths,4.3,9.5,17.4,25.3,23.5,17.8,275.0,342.9,473.5,532.1,,,,,,
2008,3,Grammar and Punctuation,SA,Indigenous,697.0,319.9,9.6,81.5,69.7,4.8,,,5.2,2.7,92.0,0.4,,96.8,675,,8yrs 7mths,3yrs 4mths,25.2,24.6,20.7,14.9,7.0,2.5,189.5,253.3,389.5,453.5,,,,,,
2008,3,Grammar and Punctuation,SA,Male,9958.0,385.8,3.7,80.7,88.3,1.3,,,3.9,2.5,92.9,0.7,,96.8,9637,,8yrs 7mths,3yrs 4mths,7.8,13.4,20.1,24.2,18.7,11.9,251.9,316.3,454.4,515.8,,,,,,
2008,3,Grammar and Punctuation,SA,LBOTE,1959.0,389.5,7.0,82.5,85.2,4.3,,,7.5,0.8,91.4,0.3,,98.9,1938,,8yrs 6mths,3yrs 4mths,7.3,12.1,18.5,23.0,18.9,12.6,251.8,319.1,459.8,520.2,,,,,,
2008,3,Grammar and Punctuation,SA,Non-Indigenous,17928.0,400.5,3.2,78.1,92.0,0.9,,,2.8,0.7,95.9,0.6,,98.7,17703,,8yrs 6mths,3yrs 4mths,5.2,10.8,18.7,25.3,21.8,15.4,267.7,333.7,466.7,527.0,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Group 1,3132.0,434.2,,72.5,97.6,,,,0.9,1.3,97.1,0.7,,98.0,3069,29.6,8yrs 6mths,3yrs 4mths,1.5,5.0,13.2,24.1,28.3,27.0,310.9,374.0,494.9,550.5,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Group 2,3588.0,411.7,,73.2,95.9,,,,1.0,1.0,97.7,0.3,,98.7,3540,29.6,8yrs 6mths,3yrs 4mths,3.1,8.5,17.2,27.0,25.6,17.6,286.3,350.4,472.7,528.9,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Group 3,3183.0,396.4,,73.0,94.3,,,,1.7,1.6,96.3,0.4,,98.0,3120,29.6,8yrs 6mths,3yrs 4mths,4.0,11.6,21.3,27.5,21.1,12.8,276.5,334.3,457.4,516.1,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Group 4,2465.0,377.5,,77.8,88.0,,,,3.2,3.0,93.1,0.6,,96.3,2374,29.6,8yrs 7mths,3yrs 4mths,8.9,14.6,22.1,24.8,16.9,9.5,249.6,308.4,443.6,502.4,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Not in paid work,1086.0,358.0,,83.0,79.2,,,,7.0,4.5,87.8,0.6,,94.8,1030,29.6,8yrs 7mths,3yrs 4mths,13.8,19.0,20.5,20.0,12.5,7.2,228.7,284.2,428.8,498.2,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Occupation: Not stated,5858.0,381.6,,82.2,85.6,,,,5.6,3.5,90.0,0.9,,95.6,5601,29.6,8yrs 7mths,3yrs 4mths,8.8,14.1,19.7,23.0,17.6,11.1,246.2,310.2,451.6,514.0,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Education: Year 11,2937.0,366.3,,78.6,84.2,,,,4.6,3.4,91.6,0.5,,96.2,2824,29.2,8yrs 7mths,3yrs 4mths,11.2,16.9,22.3,23.4,14.5,7.2,239.4,296.5,433.2,494.5,,,,,,
2008,3,Grammar and Punctuation,SA,Parental Education: Year 12,3284.0,400.7,,75.0,93.3,,,,2.3,1.7,95.6,0.4,,97.9,3215,29.2,8yrs 6mths,3yrs 4mths,4.4,10.8,19.3,26.3,22.3,14.6,274.1,336.8,463.8,522.0,,,,,,
2008,3,Grammar and Punctuation,TAS,All,6588.0,402.7,5.2,88.5,91.7,1.0,,,0.9,2.9,96.0,0.2,,96.9,6385,,8yrs 11mths,3yrs 4mths,7.4,11.2,17.9,22.2,20.5,19.9,253.6,326.6,478.0,544.6,Flat,408.8,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Bachelor,1164.0,439.4,,86.6,95.8,,,,0.9,2.3,96.6,0.2,,97.5,1135,13.1,8yrs 10mths,3yrs 4mths,3.4,6.2,12.1,20.0,24.3,33.2,290.6,367.3,511.5,578.0,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Certificate,2061.0,394.9,,86.4,91.1,,,,0.7,2.1,97.1,0.1,,97.8,2016,13.1,8yrs 10mths,3yrs 4mths,8.2,12.1,19.1,22.9,20.4,16.7,249.0,321.0,468.5,532.4,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Diploma,578.0,414.0,,83.6,94.3,,,,0.9,1.7,97.2,0.2,,98.1,567,13.1,8yrs 10mths,3yrs 4mths,4.8,9.4,14.9,24.6,22.4,23.0,269.0,343.2,486.9,541.4,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Not stated,868.0,405.4,,87.3,91.8,,,,1.2,7.7,91.0,0.1,,92.2,800,13.1,8yrs 10mths,3yrs 4mths,7.1,9.1,18.9,23.5,19.6,20.5,254.1,334.0,479.6,549.2,,,,,,
2008,3,Grammar and Punctuation,TAS,Non-LBOTE,5943.0,401.7,5.2,88.5,91.7,1.1,,,0.7,2.4,96.7,0.2,,97.4,5790,,8yrs 10mths,3yrs 4mths,7.6,11.4,18.0,21.9,20.9,19.6,252.2,325.4,477.3,542.1,,,,,,
2008,3,Grammar and Punctuation,TAS,Female,3228.0,409.6,6.1,87.9,92.9,1.2,,,0.7,2.9,96.3,0.1,,96.9,3129,,8yrs 10mths,3yrs 4mths,6.4,10.2,16.7,22.2,21.6,22.2,259.9,333.5,484.8,550.5,,,,,,
2008,3,Grammar and Punctuation,TAS,Indigenous,445.0,370.7,10.0,90.3,85.3,3.8,,,0.7,2.0,97.0,0.2,,97.8,435,,8yrs 10mths,3yrs 4mths,14.0,15.3,20.2,21.9,16.9,11.0,221.7,293.2,447.6,509.3,,,,,,
2008,3,Grammar and Punctuation,TAS,Male,3360.0,396.0,5.5,88.6,90.6,1.4,,,1.2,2.9,95.7,0.2,,96.9,3256,,8yrs 11mths,3yrs 4mths,8.2,12.1,19.1,22.2,19.6,17.7,247.5,320.4,472.4,537.9,,,,,,
2008,3,Grammar and Punctuation,TAS,LBOTE,203.0,414.3,15.7,90.1,87.8,5.2,,,7.4,3.9,88.7,0.0,,96.1,195,,8yrs 10mths,3yrs 4mths,4.8,10.0,16.2,21.3,16.5,23.9,268.1,337.6,496.4,565.2,,,,,,
2008,3,Grammar and Punctuation,TAS,Non-Indigenous,4835.0,405.9,5.5,88.3,92.2,1.1,,,0.9,2.2,96.6,0.2,,97.6,4718,,8yrs 10mths,3yrs 4mths,6.9,10.7,17.5,21.9,21.1,21.0,256.5,329.8,481.4,547.3,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Group 1,1070.0,437.1,,85.3,95.9,,,,0.8,2.0,97.1,0.1,,97.9,1048,15.0,8yrs 10mths,3yrs 4mths,3.3,6.7,12.0,20.3,24.6,32.2,289.7,366.6,507.0,570.3,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Group 2,1262.0,414.9,,85.9,94.0,,,,0.9,1.5,97.5,0.1,,98.4,1242,15.0,8yrs 10mths,3yrs 4mths,5.2,9.2,16.2,23.1,22.3,23.2,268.3,343.1,487.6,554.2,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Group 3,1344.0,401.3,,86.2,92.7,,,,0.5,1.7,97.5,0.2,,98.1,1318,15.0,8yrs 10mths,3yrs 4mths,6.8,11.7,18.5,22.9,21.0,18.8,258.1,326.6,474.4,540.7,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Group 4,1190.0,386.3,,85.4,90.4,,,,0.5,2.2,97.3,0.0,,97.8,1164,15.0,8yrs 10mths,3yrs 4mths,9.1,14.3,20.4,22.0,19.4,14.2,245.0,312.2,461.0,520.4,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Not in paid work,733.0,370.0,,88.5,83.9,,,,2.0,4.0,93.5,0.5,,95.5,700,15.0,8yrs 10mths,3yrs 4mths,14.0,15.5,21.1,20.3,15.8,11.2,228.4,291.0,445.5,517.3,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Occupation: Not stated,989.0,395.5,,87.6,90.3,,,,1.3,7.5,91.0,0.2,,92.3,913,15.0,8yrs 10mths,3yrs 4mths,8.4,11.0,20.4,23.7,18.1,17.1,248.8,323.4,469.2,540.7,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Year 11,1479.0,381.5,,87.2,88.4,,,,1.1,2.5,96.2,0.2,,97.3,1439,13.1,8yrs 10mths,3yrs 4mths,10.5,14.8,20.8,21.6,17.6,13.5,240.5,306.6,456.1,523.0,,,,,,
2008,3,Grammar and Punctuation,TAS,Parental Education: Year 12,438.0,392.9,,84.9,91.4,,,,1.1,1.8,96.6,0.5,,97.7,428,13.1,8yrs 10mths,3yrs 4mths,7.4,14.4,20.0,20.6,20.6,15.8,254.9,316.8,468.5,532.1,,,,,,
2008,3,Grammar and Punctuation,VIC,All,64831.0,428.4,1.6,76.9,95.3,0.2,,,2.7,4.0,93.0,0.1,,96.0,62209,,8yrs 9mths,3yrs 4mths,2.0,6.8,14.2,23.9,24.6,25.8,299.4,363.1,493.9,552.3,Flat,434.0,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Bachelor,6523.0,458.7,,71.5,94.9,,,,4.5,3.5,91.9,0.1,,96.4,6289,74.0,8yrs 8mths,3yrs 4mths,0.6,2.6,7.9,19.5,26.5,38.3,338.2,398.8,519.9,573.4,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Certificate,4191.0,423.1,,71.8,90.0,,,,8.4,2.8,88.8,0.0,,97.2,4073,74.0,8yrs 9mths,3yrs 4mths,1.7,6.3,14.2,24.4,24.4,20.7,302.2,362.6,484.2,539.0,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Diploma,3028.0,435.2,,71.9,93.1,,,,5.8,3.1,91.0,0.1,,96.8,2932,74.0,8yrs 9mths,3yrs 4mths,1.1,4.9,12.0,24.0,25.6,26.6,313.1,376.2,496.1,550.1,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Not stated,47071.0,425.2,,77.6,96.9,,,,0.8,4.3,94.9,0.1,,95.6,45017,74.0,8yrs 9mths,3yrs 4mths,2.3,7.6,15.3,24.4,24.4,25.2,295.6,359.0,491.7,550.5,,,,,,
2008,3,Grammar and Punctuation,VIC,Non-LBOTE,47689.0,429.5,1.6,76.8,95.7,0.4,,,2.3,3.8,93.8,0.1,,96.1,45824,,8yrs 9mths,3yrs 4mths,2.0,6.6,14.1,23.8,24.7,26.4,300.2,364.4,495.2,553.0,,,,,,
2008,3,Grammar and Punctuation,VIC,Female,31841.0,439.7,1.7,74.4,96.8,0.3,,,1.8,3.7,94.5,0.1,,96.3,30647,,8yrs 8mths,3yrs 4mths,1.4,4.8,12.2,23.0,26.4,30.4,314.0,378.1,503.2,560.5,,,,,,
2008,3,Grammar and Punctuation,VIC,Indigenous,779.0,377.5,6.7,78.4,87.7,3.0,,,3.6,9.5,87.0,0.0,,90.5,705,,8yrs 9mths,3yrs 4mths,8.7,15.6,21.7,24.2,16.1,10.0,250.0,308.4,446.3,505.8,,,,,,
2008,3,Grammar and Punctuation,VIC,Male,32990.0,417.4,1.8,77.7,93.8,0.5,,,3.5,4.2,92.1,0.1,,95.7,31562,,8yrs 9mths,3yrs 4mths,2.7,8.7,16.2,24.7,22.8,21.5,287.7,352.5,484.1,543.3,,,,,,
2008,3,Grammar and Punctuation,VIC,LBOTE,17142.0,425.4,2.6,77.1,94.2,0.6,,,3.6,4.3,91.9,0.1,,95.6,16385,,8yrs 8mths,3yrs 4mths,2.2,7.2,14.5,24.0,24.3,24.1,296.6,359.7,490.7,550.7,,,,,,
2008,3,Grammar and Punctuation,VIC,Non-Indigenous,63686.0,429.2,1.6,76.6,95.6,0.3,,,2.4,3.6,93.9,0.1,,96.3,61314,,8yrs 9mths,3yrs 4mths,2.0,6.7,14.2,23.9,24.7,26.1,300.4,364.1,494.6,552.7,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Group 1,5177.0,458.8,,71.4,96.0,,,,3.3,3.3,93.3,0.1,,96.6,5002,73.8,8yrs 9mths,3yrs 4mths,0.6,2.6,7.8,19.8,27.0,38.8,339.1,399.8,519.5,573.1,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Group 2,5556.0,437.7,,72.2,93.6,,,,5.4,3.4,91.1,0.0,,96.6,5365,73.8,8yrs 9mths,3yrs 4mths,1.0,4.6,11.8,23.7,25.8,27.6,315.6,378.4,498.7,555.1,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Group 3,3789.0,425.7,,70.3,91.9,,,,6.8,2.6,90.6,0.1,,97.3,3688,73.8,8yrs 9mths,3yrs 4mths,1.3,5.8,14.3,24.8,25.4,21.7,307.2,366.5,485.2,539.6,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Group 4,2299.0,415.4,,74.3,82.6,,,,14.9,2.8,82.1,0.2,,97.0,2230,73.8,8yrs 8mths,3yrs 4mths,2.5,7.0,14.0,23.5,21.5,16.6,288.1,353.2,477.0,537.0,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Not in paid work,1266.0,405.7,,80.5,60.2,,,,36.3,3.2,60.3,0.2,,96.7,1224,73.8,8yrs 9mths,3yrs 4mths,3.5,7.0,11.3,15.2,14.5,12.2,267.5,333.1,475.4,534.5,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Occupation: Not stated,46744.0,425.3,,77.6,97.3,,,,0.4,4.3,95.2,0.1,,95.6,44700,73.8,8yrs 9mths,3yrs 4mths,2.3,7.6,15.3,24.5,24.5,25.3,295.6,359.1,491.7,550.7,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Year 11,1930.0,405.8,,73.5,76.1,,,,20.9,3.2,75.8,0.2,,96.7,1866,74.0,8yrs 9mths,3yrs 4mths,3.1,7.6,14.4,22.9,18.6,12.6,279.6,344.1,465.8,525.5,,,,,,
2008,3,Grammar and Punctuation,VIC,Parental Education: Year 12,2088.0,428.2,,72.4,91.4,,,,6.9,2.6,90.4,0.0,,97.3,2032,74.0,8yrs 8mths,3yrs 4mths,1.7,5.5,13.3,24.1,25.8,22.6,305.6,368.4,488.2,544.2,,,,,,
2008,3,Grammar and Punctuation,WA,All,27975.0,383.2,3.3,91.4,87.7,0.9,,,1.0,4.1,94.0,0.4,,95.4,26697,,8yrs 5mths,3yrs 4mths,11.2,13.0,19.1,22.8,18.2,14.6,227.5,306.9,460.5,525.7,Dome shaped,387.9,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Bachelor,6465.0,429.1,,80.6,96.2,,,,0.7,2.1,96.5,0.6,,97.2,6285,27.3,8yrs 4mths,3yrs 4mths,3.0,6.4,13.9,23.4,25.0,27.5,291.5,363.8,497.6,556.1,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Certificate,5736.0,378.4,,82.6,89.1,,,,0.8,2.8,96.1,0.3,,96.8,5554,27.3,8yrs 4mths,3yrs 4mths,10.2,13.8,21.4,25.4,17.5,10.9,237.7,309.0,447.9,508.3,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Diploma,3224.0,396.8,,80.0,93.7,,,,0.4,2.2,97.0,0.3,,97.4,3139,27.3,8yrs 4mths,3yrs 4mths,5.9,11.2,20.1,26.3,20.9,15.3,262.5,331.2,464.1,524.5,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Not stated,7695.0,358.0,,97.5,80.0,,,,1.7,8.1,89.8,0.3,,91.5,7038,27.3,8yrs 4mths,3yrs 4mths,18.3,16.0,19.4,19.6,14.7,10.4,194.2,275.0,442.2,511.3,,,,,,
2008,3,Grammar and Punctuation,WA,Non-LBOTE,18765.0,386.9,3.4,89.1,89.2,0.9,,,0.7,3.1,95.7,0.4,,96.5,18099,,8yrs 4mths,3yrs 4mths,10.1,12.8,19.0,23.4,19.0,15.1,234.9,311.8,462.4,526.4,,,,,,
2008,3,Grammar and Punctuation,WA,Female,13677.0,397.5,3.4,88.6,91.1,0.8,,,0.7,3.7,95.3,0.3,,96.0,13128,,8yrs 4mths,3yrs 4mths,8.2,11.2,17.6,23.8,20.7,17.9,245.6,324.3,472.1,534.9,,,,,,
2008,3,Grammar and Punctuation,WA,Indigenous,1932.0,277.7,7.7,93.4,51.4,3.5,,,1.0,13.7,85.0,0.1,,85.8,1658,,8yrs 4mths,3yrs 4mths,47.6,21.2,14.1,9.9,4.9,1.2,124.0,203.4,357.5,436.1,,,,,,
2008,3,Grammar and Punctuation,WA,Male,14298.0,369.4,3.5,91.9,84.5,1.1,,,1.3,4.6,93.6,0.4,,94.9,13569,,8yrs 4mths,3yrs 4mths,14.2,14.7,20.6,21.9,15.9,11.4,214.7,292.2,447.5,513.8,,,,,,
2008,3,Grammar and Punctuation,WA,LBOTE,4168.0,382.1,6.1,94.9,86.0,2.1,,,2.0,4.3,93.4,0.3,,95.4,3976,,8yrs 4mths,3yrs 4mths,11.9,12.4,18.7,22.1,18.1,14.7,219.6,305.2,462.4,528.0,,,,,,
2008,3,Grammar and Punctuation,WA,Non-Indigenous,24124.0,392.3,2.9,85.8,90.8,0.7,,,0.9,2.6,96.1,0.4,,97.0,23407,,8yrs 4mths,3yrs 4mths,8.3,12.3,19.3,23.9,19.5,15.8,247.4,319.9,465.5,528.7,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Group 1,5701.0,426.1,,80.9,96.3,,,,0.4,2.2,96.8,0.5,,97.2,5540,31.1,8yrs 4mths,3yrs 4mths,3.2,6.9,14.5,24.3,24.3,26.4,287.7,360.3,494.5,554.5,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Group 2,5073.0,400.7,,80.9,93.4,,,,0.7,2.4,96.4,0.5,,97.1,4927,31.1,8yrs 4mths,3yrs 4mths,5.9,10.3,19.1,25.8,21.4,16.8,262.4,334.1,469.2,528.7,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Group 3,4433.0,383.7,,80.9,90.7,,,,0.7,2.4,96.4,0.4,,97.2,4307,31.1,8yrs 4mths,3yrs 4mths,8.5,13.5,21.3,25.7,18.4,11.9,247.5,315.9,452.6,511.8,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Group 4,2855.0,362.1,,86.6,84.5,,,,1.1,2.7,96.0,0.1,,97.1,2773,31.1,8yrs 4mths,3yrs 4mths,14.4,16.9,23.0,21.6,14.4,8.7,219.4,289.7,435.4,501.3,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Not in paid work,1154.0,342.9,,91.3,77.1,,,,1.5,4.6,93.5,0.3,,95.0,1096,31.1,8yrs 4mths,3yrs 4mths,21.4,19.4,21.0,18.3,11.5,7.0,196.4,264.6,420.8,494.9,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Occupation: Not stated,8759.0,356.7,,96.8,79.8,,,,1.6,7.7,90.3,0.3,,92.0,8054,31.1,8yrs 4mths,3yrs 4mths,18.6,16.2,19.5,19.7,14.5,9.9,194.9,274.1,440.2,509.0,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Year 11,2881.0,342.4,,86.4,78.8,,,,1.2,4.0,94.5,0.2,,95.7,2758,27.3,8yrs 4mths,3yrs 4mths,20.0,19.5,23.1,19.5,11.4,5.2,200.3,269.6,416.1,480.4,,,,,,
2008,3,Grammar and Punctuation,WA,Parental Education: Year 12,1974.0,381.0,,82.7,89.7,,,,0.8,2.4,96.6,0.2,,97.4,1923,27.3,8yrs 4mths,3yrs 4mths,9.5,14.1,20.7,25.3,17.8,11.8,241.8,309.9,450.5,514.3,,,,,,
2008,3,Numeracy,ACT,All,4366.0,411.5,5.1,66.8,96.4,1.2,,,2.1,4.2,93.0,0.8,,95.0,4148,,8yrs 8mths,3yrs 4mths,1.5,7.7,19.2,28.5,25.3,15.8,299.4,354.2,468.8,519.3,Flat,412.1,,,,
2008,3,Numeracy,ACT,Parental Education: Bachelor,167.0,432.3,,62.8,96.5,,,,2.4,3.0,94.6,0.0,,97.0,162,91.8,8yrs 7mths,3yrs 4mths,1.3,3.7,14.1,23.0,32.2,23.5,325.2,377.0,485.0,528.6,,,,,,
2008,3,Numeracy,ACT,Parental Education: Certificate,72.0,394.2,,71.4,94.2,,,,2.8,1.4,94.4,1.4,,97.2,70,91.8,8yrs 7mths,3yrs 4mths,3.1,13.3,23.9,24.4,18.9,13.6,278.6,334.4,463.4,508.2,,,,,,
2008,3,Numeracy,ACT,Parental Education: Diploma,52.0,398.9,,59.0,100.0,,,,0.0,7.7,92.3,0.0,,92.3,48,91.8,8yrs 7mths,3yrs 4mths,0.0,7.7,30.8,33.5,16.2,11.9,308.1,353.2,442.5,515.8,,,,,,
2008,3,Numeracy,ACT,Parental Education: Not stated,4009.0,411.6,,66.6,96.4,,,,2.1,4.1,93.0,0.8,,95.1,3812,91.8,8yrs 7mths,3yrs 4mths,1.5,7.6,19.0,28.8,25.3,15.6,299.7,354.7,468.5,519.0,,,,,,
2008,3,Numeracy,ACT,Non-LBOTE,3852.0,412.5,5.1,66.1,97.0,1.1,,,1.7,4.2,93.4,0.8,,95.1,3663,,8yrs 7mths,3yrs 4mths,1.4,7.3,19.3,28.8,25.5,16.1,301.9,355.5,469.4,519.7,,,,,,
2008,3,Numeracy,ACT,Female,2154.0,407.0,5.5,63.4,97.3,1.0,,,1.2,4.4,93.8,0.6,,95.0,2046,,8yrs 7mths,3yrs 4mths,1.5,7.4,21.5,30.8,24.5,13.2,302.7,353.0,461.6,510.6,,,,,,
2008,3,Numeracy,ACT,Indigenous,107.0,355.1,16.2,65.2,88.4,9.3,,,1.9,12.1,86.0,0.0,,87.9,94,,8yrs 8mths,3yrs 4mths,9.7,22.2,27.1,27.5,8.0,3.6,251.4,297.2,405.5,467.4,,,,,,
2008,3,Numeracy,ACT,Male,2212.0,416.0,6.3,69.6,95.4,1.7,,,2.9,4.0,92.1,1.0,,95.0,2102,,8yrs 8mths,3yrs 4mths,1.6,7.9,16.9,26.2,26.0,18.4,296.6,355.1,475.7,526.1,,,,,,
2008,3,Numeracy,ACT,LBOTE,405.0,397.7,9.3,69.0,90.4,6.4,,,6.4,3.7,88.4,1.5,,94.8,384,,8yrs 7mths,3yrs 4mths,3.2,11.6,18.9,26.4,22.9,10.6,279.6,336.6,458.7,506.0,,,,,,
2008,3,Numeracy,ACT,Non-Indigenous,4172.0,413.1,5.0,66.0,96.7,1.1,,,2.0,3.8,93.4,0.8,,95.4,3979,,8yrs 7mths,3yrs 4mths,1.3,7.2,19.0,28.6,25.7,16.1,302.5,356.2,469.7,519.6,,,,,,
2008,3,Numeracy,ACT,Parental Occupation: Group 1,149.0,429.0,,64.2,96.6,,,,2.7,3.4,94.0,0.0,,96.6,144,92.4,8yrs 7mths,3yrs 4mths,0.8,4.7,15.8,22.4,31.9,21.7,320.1,371.0,482.0,532.7,,,,,,
2008,3,Numeracy,ACT,Parental Occupation: Group 2,75.0,414.5,,60.1,100.0,,,,0.0,2.7,97.3,0.0,,97.3,73,92.4,8yrs 7mths,3yrs 4mths,0.0,4.0,24.3,32.3,22.4,17.1,322.4,362.3,473.7,513.3,,,,,,
2008,3,Numeracy,ACT,Parental Occupation: Group 3,61.0,392.9,,69.5,92.5,,,,3.3,1.6,95.1,0.0,,98.4,60,92.4,8yrs 7mths,3yrs 4mths,4.3,8.2,31.1,24.9,13.8,14.4,274.4,336.3,461.1,517.4,,,,,,
2008,3,Numeracy,ACT,Parental Occupation: Not stated,4032.0,411.4,,66.7,96.4,,,,2.1,4.2,93.0,0.8,,95.0,3831,92.4,8yrs 7mths,3yrs 4mths,1.5,7.7,19.0,28.7,25.3,15.6,299.3,354.4,468.6,518.8,,,,,,
2008,3,Numeracy,ACT,Parental Education: Year 12,41.0,397.7,,65.7,96.6,,,,2.4,7.3,87.8,2.4,,90.2,37,91.8,8yrs 7mths,3yrs 4mths,2.4,6.8,35.6,22.0,18.0,14.1,310.9,342.8,458.1,517.4,,,,,,
2008,3,Numeracy,AUS,All,271720.0,396.9,1.0,70.4,95.0,0.2,,,1.7,3.3,95.0,0.4,,96.3,261597,,8yrs 7mths,3yrs 4mths,3.3,10.8,23.0,27.9,21.1,12.4,282.6,337.4,456.5,512.0,Flat,395.2,,,,
2008,3,Numeracy,AUS,Parental Education: Bachelor,43376.0,425.1,1.3,65.7,97.6,0.2,,,1.5,2.1,96.0,0.4,,97.5,42287,44.8,8yrs 5mths,3yrs 4mths,1.0,4.7,16.0,28.0,28.2,20.7,317.5,369.7,480.3,532.4,,,,,,
2008,3,Numeracy,AUS,Parental Education: Certificate,43189.0,383.0,1.1,64.1,94.6,0.3,,,1.8,2.5,95.3,0.4,,97.1,41937,44.8,8yrs 5mths,3yrs 4mths,3.6,13.3,27.5,29.3,17.6,7.0,279.0,328.5,437.1,490.0,,,,,,
2008,3,Numeracy,AUS,Parental Education: Diploma,22016.0,398.9,1.3,64.5,96.4,0.3,,,1.6,2.3,95.7,0.4,,97.3,21428,44.8,8yrs 5mths,3yrs 4mths,2.0,9.5,23.5,30.4,22.0,11.0,294.4,344.3,453.4,506.1,,,,,,
2008,3,Numeracy,AUS,Parental Education: Not stated,121312.0,399.9,1.4,72.2,95.3,0.3,,,1.3,4.1,94.1,0.5,,95.4,115699,44.8,8yrs 7mths,3yrs 4mths,3.4,10.1,22.0,27.5,21.9,13.8,282.6,339.8,460.8,516.0,,,,,,
